Timestamp,value
2024-08-14T06:49:17.479938974Z,50
2024-08-14T06:50:39.391823341Z,51
2024-08-14T06:50:41.46165681Z,50
2024-08-14T06:51:12.359984365Z,51
2024-08-14T06:51:14.301608783Z,50
2024-08-14T06:51:24.661510261Z,51
2024-08-14T06:51:26.729149977Z,50
2024-08-14T06:51:30.833721979Z,51
2024-08-14T06:51:34.991975254Z,50
2024-08-14T06:51:53.43176076Z,51
2024-08-14T06:51:57.51353252Z,50
2024-08-14T06:52:01.631764084Z,51
2024-08-14T06:52:28.351572778Z,50
2024-08-14T06:52:30.391735943Z,51
2024-08-14T06:52:32.551595359Z,50
2024-08-14T06:52:34.510298867Z,51
2024-08-14T06:52:38.791512734Z,50
2024-08-14T06:52:40.627672497Z,51
2024-08-14T06:52:47.101879465Z,50
2024-08-14T06:52:49.031952205Z,51
2024-08-14T06:53:24.151468325Z,50
2024-08-14T06:53:26.111832851Z,51
2024-08-14T06:54:48.345011032Z,53
2024-08-14T06:54:50.181696845Z,56
2024-08-14T06:54:52.541688652Z,58
2024-08-14T06:54:56.311617759Z,60
2024-08-14T06:54:58.581571164Z,61
2024-08-14T06:55:00.51386871Z,60
2024-08-14T06:55:02.559755274Z,59
2024-08-14T06:55:04.599739322Z,58
2024-08-14T06:55:06.67181227Z,57
2024-08-14T06:55:08.821872706Z,56
2024-08-14T06:55:10.751638104Z,55
2024-08-14T06:55:14.981651218Z,54
2024-08-14T06:55:16.911777047Z,53
2024-08-14T06:55:19.061776975Z,52
2024-08-14T06:55:23.261728741Z,51
2024-08-14T06:55:27.233539065Z,50
2024-08-14T06:55:31.551562819Z,49
2024-08-14T06:55:39.519959122Z,48
2024-08-14T06:55:47.941648748Z,47
2024-08-14T06:56:10.351996366Z,46
2024-08-14T06:56:47.621799394Z,47
2024-08-14T06:56:51.509619592Z,46
2024-08-14T06:56:53.621630563Z,47
2024-08-14T06:58:05.781537684Z,48
2024-08-14T06:59:31.781549422Z,49
2024-08-14T07:01:39.511653904Z,50
2024-08-14T07:01:41.431992344Z,49
2024-08-14T07:01:43.391720094Z,50
2024-08-14T07:01:45.631586852Z,49
2024-08-14T07:01:47.50176777Z,50
2024-08-14T07:04:19.601459912Z,51
2024-08-14T07:04:21.597517488Z,50
2024-08-14T07:04:23.671463992Z,51
2024-08-14T07:04:25.721546791Z,50
2024-08-14T07:04:29.801928994Z,51
2024-08-14T07:04:46.482803629Z,52
2024-08-14T07:04:48.321467568Z,54
2024-08-14T07:04:50.391710568Z,56
2024-08-14T07:04:52.431580804Z,59
2024-08-14T07:04:54.80083088Z,61
2024-08-14T07:04:56.511616099Z,63
2024-08-14T07:04:58.562825911Z,65
2024-08-14T07:05:00.831821166Z,64
2024-08-14T07:05:02.671658546Z,63
2024-08-14T07:05:04.919850149Z,62
2024-08-14T07:05:06.996604901Z,60
2024-08-14T07:05:08.83142582Z,59
2024-08-14T07:05:11.071504236Z,58
2024-08-14T07:05:13.00173597Z,57
2024-08-14T07:05:15.071369207Z,56
2024-08-14T07:05:17.111702423Z,55
2024-08-14T07:05:19.161862877Z,54
2024-08-14T07:05:21.51176316Z,53
2024-08-14T07:05:23.241636849Z,52
2024-08-14T07:05:27.351562726Z,51
2024-08-14T07:05:33.801662914Z,50
2024-08-14T07:05:39.842405134Z,49
2024-08-14T07:06:00.351530091Z,48
2024-08-14T07:06:43.439746386Z,49
2024-08-14T07:06:45.791876044Z,50
2024-08-14T07:06:47.632256142Z,51
2024-08-14T07:06:49.681526883Z,53
2024-08-14T07:06:51.921654023Z,55
2024-08-14T07:06:56.032180682Z,54
2024-08-14T07:06:59.920531483Z,53
2024-08-14T07:07:04.111779397Z,52
2024-08-14T07:07:10.281837482Z,51
2024-08-14T07:07:16.80565246Z,50
2024-08-14T07:07:31.047540193Z,49
2024-08-14T07:08:05.879958038Z,48
2024-08-14T07:08:16.135746483Z,47
2024-08-14T07:08:22.686024536Z,46
2024-08-14T07:08:53.009791985Z,45
2024-08-14T07:09:11.489802903Z,44
2024-08-14T07:11:10.711731412Z,43
2024-08-14T07:11:14.79961113Z,44
2024-08-14T07:11:16.839491646Z,43
2024-08-14T07:12:00.280298841Z,42
2024-08-14T07:12:04.239739688Z,43
2024-08-14T07:12:06.191792598Z,42
2024-08-14T07:12:49.471697979Z,43
2024-08-14T07:13:01.711720843Z,42
2024-08-14T07:13:38.657556864Z,43
2024-08-14T07:13:40.719897239Z,42
2024-08-14T07:13:44.831642856Z,43
2024-08-14T07:14:48.551777084Z,44
2024-08-14T07:16:12.796589443Z,45
2024-08-14T07:17:26.809843034Z,46
2024-08-14T07:17:33.047427675Z,45
2024-08-14T07:17:39.111661226Z,46
2024-08-14T07:17:43.192212674Z,45
2024-08-14T07:18:14.03970151Z,46
2024-08-14T07:18:16.079447971Z,45
2024-08-14T07:18:24.279846953Z,46
2024-08-14T07:18:28.359499952Z,45
2024-08-14T07:18:40.751502068Z,46
2024-08-14T07:18:42.79211498Z,45
2024-08-14T07:18:44.881705741Z,46
2024-08-14T07:18:55.129817635Z,45
2024-08-14T07:18:57.279932993Z,46
2024-08-14T07:20:56.439720464Z,47
2024-08-14T07:20:58.391546201Z,46
2024-08-14T07:21:29.311796888Z,47
2024-08-14T07:21:31.359541166Z,46
2024-08-14T07:21:37.567416278Z,47
2024-08-14T07:21:39.559673106Z,46
2024-08-14T07:21:41.591566553Z,47
2024-08-14T07:21:43.631609695Z,46
2024-08-14T07:21:47.722120779Z,47
2024-08-14T07:21:49.769750591Z,46
2024-08-14T07:22:14.761759806Z,47
2024-08-14T07:22:18.879621049Z,46
2024-08-14T07:22:22.841587804Z,47
2024-08-14T07:22:25.11145187Z,46
2024-08-14T07:22:31.15166197Z,47
2024-08-14T07:22:39.441764633Z,46
2024-08-14T07:22:41.48364972Z,47
2024-08-14T07:34:07.451732655Z,48
2024-08-14T07:34:09.611644491Z,47
2024-08-14T07:34:38.511457951Z,48
2024-08-14T07:34:40.35233386Z,47
2024-08-14T07:34:52.952818022Z,48
2024-08-14T07:34:55.401553026Z,47
2024-08-14T07:35:21.843233113Z,48
2024-08-14T07:35:23.871811686Z,47
2024-08-14T07:35:25.911837308Z,48
2024-08-14T07:35:30.001501926Z,47
2024-08-14T07:35:44.650228262Z,48
2024-08-14T07:35:46.511298303Z,47
2024-08-14T07:35:50.992441592Z,48
2024-08-14T07:35:52.839389051Z,47
2024-08-14T07:35:57.071386511Z,48
2024-08-14T07:35:58.799899094Z,47
2024-08-14T07:36:00.959501599Z,48
2024-08-14T07:36:02.881997106Z,47
2024-08-14T07:36:05.07146415Z,48
2024-08-14T07:36:07.081314059Z,47
2024-08-14T07:36:17.218647054Z,48
2024-08-14T07:36:19.271516433Z,47
2024-08-14T07:36:21.839793299Z,48
2024-08-14T07:36:27.671930281Z,47
2024-08-14T07:36:31.791612536Z,48
2024-08-14T07:36:33.802063705Z,47
2024-08-14T07:36:40.271390412Z,48
2024-08-14T07:36:42.001438383Z,47
2024-08-14T07:36:48.241278239Z,48
2024-08-14T07:36:52.559417217Z,47
2024-08-14T07:36:54.391759597Z,48
2024-08-14T07:36:56.441446971Z,47
2024-08-14T07:36:58.489346316Z,48
2024-08-14T07:37:00.52960476Z,47
2024-08-14T07:37:14.871478909Z,48
2024-08-14T07:37:19.071604231Z,47
2024-08-14T07:37:21.119448212Z,48
2024-08-14T07:37:23.89001995Z,47
2024-08-14T07:37:29.287515781Z,48
2024-08-14T07:37:31.361430174Z,47
2024-08-14T07:37:33.403528064Z,48
2024-08-14T07:37:35.457556494Z,47
2024-08-14T07:37:43.752081698Z,48
2024-08-14T07:37:51.921707065Z,47
2024-08-14T07:38:02.27965234Z,48
2024-08-14T07:38:04.239712649Z,47
2024-08-14T07:38:06.391734071Z,48
2024-08-14T07:38:08.407410918Z,47
2024-08-14T07:38:10.489503218Z,48
2024-08-14T07:38:12.529408028Z,47
2024-08-14T07:38:16.609509515Z,48
2024-08-14T07:38:18.887509892Z,47
2024-08-14T07:38:20.8397441Z,48
2024-08-14T07:38:22.759926078Z,47
2024-08-14T07:38:33.201852908Z,48
2024-08-14T07:38:47.551556629Z,47
2024-08-14T07:38:51.560027992Z,48
2024-08-14T07:39:04.031566092Z,47
2024-08-14T07:39:05.889900356Z,48
2024-08-14T07:39:08.232055862Z,47
2024-08-14T07:39:10.161498605Z,48
2024-08-14T07:39:12.039458615Z,47
2024-08-14T07:39:14.159635571Z,48
2024-08-14T07:39:24.401310108Z,47
2024-08-14T07:39:26.569821348Z,48
2024-08-14T07:39:37.009521362Z,47
2024-08-14T07:39:38.951494826Z,48
2024-08-14T07:39:44.999546303Z,47
2024-08-14T07:39:47.041898685Z,48
2024-08-14T07:39:51.12973492Z,47
2024-08-14T07:39:53.281612534Z,48
2024-08-14T07:40:05.59986725Z,47
2024-08-14T07:40:07.649589988Z,48
2024-08-14T07:40:36.391484686Z,47
2024-08-14T07:40:38.449687264Z,48
2024-08-14T07:40:42.530185584Z,47
2024-08-14T07:40:44.671533869Z,48
2024-08-14T07:40:50.760568578Z,47
2024-08-14T07:40:52.791523276Z,48
2024-08-14T07:41:25.753535271Z,47
2024-08-14T07:41:27.809490618Z,48
2024-08-14T07:41:29.831694183Z,47
2024-08-14T07:41:31.881452664Z,48
2024-08-14T07:41:44.191654077Z,47
2024-08-14T07:41:48.681977342Z,48
2024-08-14T07:51:19.67164262Z,49
2024-08-14T07:51:21.721617606Z,48
2024-08-14T07:51:25.921441049Z,49
2024-08-14T07:51:27.871513893Z,48
2024-08-14T07:51:30.031400854Z,49
2024-08-14T07:51:31.961596997Z,48
2024-08-14T07:51:58.361658524Z,47
2024-08-14T07:52:00.721428584Z,48
2024-08-14T07:52:02.559860184Z,47
2024-08-14T07:52:12.801647559Z,46
2024-08-14T07:52:19.279620855Z,45
2024-08-14T07:52:27.159858049Z,44
2024-08-14T07:52:29.319736519Z,45
2024-08-14T07:52:31.352225663Z,44
2024-08-14T07:52:37.527676858Z,45
2024-08-14T07:52:41.569439749Z,44
2024-08-14T07:52:56.031547112Z,45
2024-08-14T07:52:58.071536543Z,44
2024-08-14T07:53:04.231574422Z,45
2024-08-14T07:53:06.271654071Z,44
2024-08-14T07:53:57.671508559Z,45
2024-08-14T07:53:59.72973885Z,44
2024-08-14T07:54:01.761216365Z,45
2024-08-14T07:54:06.161614228Z,44
2024-08-14T07:54:14.16136855Z,45
2024-08-14T07:54:51.231406122Z,46
2024-08-14T07:54:53.199505093Z,45
2024-08-14T07:54:57.391428688Z,46
2024-08-14T07:55:07.631445669Z,45
2024-08-14T07:55:11.711991045Z,46
2024-08-14T07:55:18.169615282Z,45
2024-08-14T07:55:20.001396009Z,46
2024-08-14T07:56:33.951635392Z,47
2024-08-14T07:56:36.201468157Z,46
2024-08-14T07:56:38.151545292Z,47
2024-08-14T07:56:40.591685095Z,46
2024-08-14T07:56:44.191781368Z,47
2024-08-14T07:58:37.121542979Z,48
2024-08-14T07:58:39.399593882Z,47
2024-08-14T07:58:45.530047116Z,48
2024-08-14T07:58:49.715740214Z,47
2024-08-14T07:59:22.486862335Z,48
2024-08-14T07:59:24.559555447Z,47
2024-08-14T07:59:34.719783296Z,48
2024-08-14T07:59:36.840375551Z,47
2024-08-14T07:59:47.161633738Z,48
2024-08-14T07:59:49.119610718Z,47
2024-08-14T07:59:51.161905041Z,48
2024-08-14T07:59:53.209562893Z,47
2024-08-14T07:59:57.529771568Z,48
2024-08-14T07:59:59.479851027Z,47
2024-08-14T08:00:03.559573209Z,48
2024-08-14T08:00:05.601613009Z,47
2024-08-14T08:00:11.850036093Z,48
2024-08-14T08:00:13.809603492Z,47
2024-08-14T08:00:15.849891745Z,48
2024-08-14T08:00:17.879507743Z,47
2024-08-14T08:00:19.951633193Z,48
2024-08-14T08:00:24.159567224Z,47
2024-08-14T08:00:30.289863057Z,48
2024-08-14T08:00:36.431581665Z,47
2024-08-14T08:00:38.479604149Z,48
2024-08-14T08:00:40.751951268Z,47
2024-08-14T08:00:42.561522535Z,48
2024-08-14T08:00:46.761693237Z,47
2024-08-14T08:00:48.831778664Z,48
2024-08-14T08:00:50.961304845Z,47
2024-08-14T08:00:54.959586291Z,48
2024-08-14T08:00:57.001921214Z,47
2024-08-14T08:00:59.079473297Z,48
2024-08-14T08:01:01.127536558Z,47
2024-08-14T08:01:05.31990967Z,48
2024-08-14T08:01:07.24977645Z,47
2024-08-14T08:01:15.55180121Z,48
2024-08-14T08:01:21.689997456Z,47
2024-08-14T08:01:23.959507658Z,48
2024-08-14T08:01:25.800103164Z,47
2024-08-14T08:01:29.970027667Z,48
2024-08-14T08:01:31.921877409Z,47
2024-08-14T08:01:34.08007424Z,48
2024-08-14T08:01:36.13794478Z,47
2024-08-14T08:01:42.169896718Z,48
2024-08-14T08:01:46.369492369Z,47
2024-08-14T08:01:50.449491536Z,48
2024-08-14T08:01:52.519563532Z,47
2024-08-14T08:01:58.751398967Z,48
2024-08-14T08:02:02.843539962Z,47
2024-08-14T08:02:09.009801593Z,48
2024-08-14T08:02:15.249911234Z,47
2024-08-14T08:02:17.199728887Z,48
2024-08-14T08:02:21.274315149Z,47
2024-08-14T08:02:29.599763975Z,48
2024-08-14T08:02:31.647461779Z,47
2024-08-14T08:02:37.769499845Z,48
2024-08-14T08:02:39.840232453Z,47
2024-08-14T08:02:56.417517579Z,48
2024-08-14T08:03:00.511863904Z,47
2024-08-14T08:03:02.442024674Z,48
2024-08-14T08:03:10.649909103Z,47
2024-08-14T08:03:12.689704997Z,48
2024-08-14T08:03:14.767671086Z,47
2024-08-14T08:03:16.889537737Z,48
2024-08-14T08:03:20.999650195Z,47
2024-08-14T08:03:23.250017601Z,48
2024-08-14T08:03:41.471398956Z,47
2024-08-14T08:03:43.529627722Z,48
2024-08-14T08:14:37.169361903Z,49
2024-08-14T08:14:39.11146452Z,48
2024-08-14T08:14:43.311463281Z,49
2024-08-14T08:14:45.471629242Z,48
2024-08-14T08:14:49.351521017Z,49
2024-08-14T08:14:55.481369278Z,48
2024-08-14T08:15:01.722021855Z,49
2024-08-14T08:15:03.690714451Z,48
2024-08-14T08:15:05.951409758Z,49
2024-08-14T08:15:10.159573078Z,48
2024-08-14T08:15:20.399664014Z,49
2024-08-14T08:15:28.351680536Z,48
2024-08-14T08:15:30.591661974Z,49
2024-08-14T08:15:34.519642142Z,48
2024-08-14T08:15:49.151387749Z,49
2024-08-14T08:15:51.081598939Z,48
2024-08-14T08:15:53.359755722Z,49
2024-08-14T08:15:55.281721787Z,48
2024-08-14T08:15:57.129553321Z,49
2024-08-14T08:15:59.39154124Z,48
2024-08-14T08:16:05.529697874Z,49
2024-08-14T08:16:07.591571004Z,48
2024-08-14T08:16:11.561787262Z,49
2024-08-14T08:16:19.751240171Z,48
2024-08-14T08:16:26.001936706Z,49
2024-08-14T08:16:30.112299396Z,48
2024-08-14T08:16:32.361725851Z,49
2024-08-14T08:16:34.312170103Z,48
2024-08-14T08:16:36.249425154Z,49
2024-08-14T08:16:44.559813098Z,48
2024-08-14T08:16:46.801424735Z,49
2024-08-14T08:16:48.641277121Z,48
2024-08-14T08:16:50.591365407Z,49
2024-08-14T08:16:54.791756304Z,48
2024-08-14T08:16:58.881387401Z,49
2024-08-14T08:17:00.921531038Z,48
2024-08-14T08:17:03.081674253Z,49
2024-08-14T08:18:56.041323086Z,48
2024-08-14T08:18:58.079491032Z,49
2024-08-14T08:19:04.321980905Z,48
2024-08-14T08:19:18.673609194Z,49
2024-08-14T08:19:28.921493469Z,48
2024-08-14T08:19:31.271888481Z,49
2024-08-14T08:19:35.041615784Z,48
2024-08-14T08:19:37.72159411Z,49
2024-08-14T08:19:43.441292444Z,48
2024-08-14T08:19:45.603800841Z,49
2024-08-14T08:20:07.921678Z,48
2024-08-14T08:20:14.481511807Z,49
2024-08-14T08:20:18.271808156Z,48
2024-08-14T08:20:20.322099404Z,49
2024-08-14T08:21:38.569408763Z,48
2024-08-14T08:21:46.951529935Z,49
2024-08-14T08:21:48.801471789Z,48
2024-08-14T08:26:30.431370101Z,47
2024-08-14T08:26:32.361541511Z,48
2024-08-14T08:26:34.311442112Z,47
2024-08-14T08:26:36.561961596Z,48
2024-08-14T08:27:07.281366999Z,47
2024-08-14T08:27:09.551548611Z,48
2024-08-14T08:27:17.521585073Z,47
2024-08-14T08:27:21.63953928Z,48
2024-08-14T08:27:23.887902952Z,47
2024-08-14T08:27:25.831785158Z,48
2024-08-14T08:27:27.871549813Z,47
2024-08-14T08:27:31.871941742Z,48
2024-08-14T08:27:38.319443826Z,47
2024-08-14T08:27:48.551457309Z,48
2024-08-14T08:27:52.641937044Z,47
2024-08-14T08:28:27.561387921Z,48
2024-08-14T08:28:29.521540976Z,47
2024-08-14T08:28:42.001433957Z,48
2024-08-14T08:28:43.841992409Z,47
2024-08-14T08:28:50.009690513Z,48
2024-08-14T08:28:52.249363954Z,47
2024-08-14T08:28:58.281638654Z,48
2024-08-14T08:29:00.559568366Z,47
2024-08-14T08:29:06.591365407Z,48
2024-08-14T08:29:08.431655509Z,47
2024-08-14T08:29:10.79176017Z,48
2024-08-14T08:29:12.721687276Z,47
2024-08-14T08:29:18.769519922Z,48
2024-08-14T08:29:21.040135072Z,47
2024-08-14T08:29:25.121903209Z,48
2024-08-14T08:29:27.079633573Z,47
2024-08-14T08:29:43.441767354Z,48
2024-08-14T08:29:47.559563267Z,47
2024-08-14T08:29:55.751630865Z,48
2024-08-14T08:29:57.791607165Z,47
2024-08-14T08:30:08.351769227Z,48
2024-08-14T08:30:10.282113716Z,47
2024-08-14T08:30:20.521559366Z,48
2024-08-14T08:30:24.721781378Z,47
2024-08-14T08:30:30.761812262Z,48
2024-08-14T08:30:33.003616171Z,47
2024-08-14T08:30:41.001518828Z,48
2024-08-14T08:30:43.56186733Z,47
2024-08-14T08:30:51.271545572Z,48
2024-08-14T08:30:57.711741405Z,47
2024-08-14T08:30:59.552028129Z,48
2024-08-14T08:31:01.681589646Z,47
2024-08-14T08:31:03.641595386Z,48
2024-08-14T08:31:05.681560417Z,47
2024-08-14T08:31:12.041402046Z,48
2024-08-14T08:31:13.992599809Z,47
2024-08-14T08:31:34.47208903Z,48
2024-08-14T08:31:36.711858231Z,47
2024-08-14T08:31:40.801453765Z,48
2024-08-14T08:31:42.751470628Z,47
2024-08-14T08:31:48.91185036Z,48
2024-08-14T08:31:51.041534712Z,47
2024-08-14T08:31:57.199756582Z,48
2024-08-14T08:31:59.441468823Z,47
2024-08-14T08:32:05.471509435Z,48
2024-08-14T08:32:09.681421272Z,47
2024-08-14T08:32:17.671567721Z,48
2024-08-14T08:32:19.722388586Z,47
2024-08-14T08:32:25.96139666Z,48
2024-08-14T08:32:27.911924247Z,47
2024-08-14T08:32:32.009804628Z,48
2024-08-14T08:32:34.271810178Z,47
2024-08-14T08:32:36.201417174Z,48
2024-08-14T08:32:40.401573829Z,47
2024-08-14T08:32:42.672036651Z,48
2024-08-14T08:32:48.601369637Z,47
2024-08-14T08:32:50.553867308Z,48
2024-08-14T08:32:52.912204304Z,47
2024-08-14T08:32:56.681820818Z,48
2024-08-14T08:32:58.951693864Z,47
2024-08-14T08:33:04.991601856Z,48
2024-08-14T08:33:07.241519192Z,47
2024-08-14T08:33:09.191571296Z,48
2024-08-14T08:33:48.20998195Z,47
2024-08-14T08:33:50.151726837Z,48
2024-08-14T08:33:54.242749543Z,47
2024-08-14T08:33:56.481690348Z,48
2024-08-14T08:34:00.391845623Z,47
2024-08-14T08:34:14.831748285Z,48
2024-08-14T08:34:16.872065125Z,47
2024-08-14T08:34:27.203314431Z,48
2024-08-14T08:34:29.159979599Z,47
2024-08-14T08:34:41.641685948Z,48
2024-08-14T08:34:47.681931635Z,47
2024-08-14T08:34:56.071963311Z,48
2024-08-14T08:34:58.031725109Z,47
2024-08-14T08:35:00.071993049Z,48
2024-08-14T08:35:02.151821569Z,47
2024-08-14T08:35:04.479592824Z,48
2024-08-14T08:35:37.041424975Z,47
2024-08-14T08:35:39.231413285Z,48
2024-08-14T08:35:43.281479601Z,47
2024-08-14T08:35:47.281573615Z,48
2024-08-14T08:35:53.521783113Z,47
2024-08-14T08:35:55.481504805Z,48
2024-08-14T08:36:12.071964402Z,47
2024-08-14T08:36:14.031896391Z,48
2024-08-14T08:38:07.072167737Z,47
2024-08-14T08:38:09.321841585Z,48
2024-08-14T08:38:11.162005595Z,47
2024-08-14T08:38:13.191483516Z,48
2024-08-14T08:43:01.191880719Z,49
2024-08-14T08:43:07.231800369Z,48
2024-08-14T08:43:09.48192954Z,49
2024-08-14T08:43:15.512243457Z,48
2024-08-14T08:43:17.471819845Z,49
2024-08-14T08:43:21.671774277Z,48
2024-08-14T08:43:23.921986131Z,49
2024-08-14T08:43:29.961871122Z,48
2024-08-14T08:43:40.201393326Z,49
2024-08-14T08:43:42.151678147Z,48
2024-08-14T08:43:50.44218035Z,49
2024-08-14T08:43:55.041951741Z,48
2024-08-14T08:45:25.16164861Z,49
2024-08-14T08:51:53.481968704Z,50
2024-08-14T08:51:55.631953811Z,49
2024-08-14T08:52:55.121545517Z,48
2024-08-14T08:53:13.671707641Z,47
2024-08-14T08:53:34.151928461Z,46
2024-08-14T08:57:07.84945008Z,47
2024-08-14T09:03:15.839541109Z,48
2024-08-14T09:03:26.121548219Z,47
2024-08-14T09:03:34.431717763Z,48
2024-08-14T09:03:36.361738626Z,47
2024-08-14T09:03:42.72171165Z,48
2024-08-14T09:03:44.551469857Z,47
2024-08-14T09:04:11.609940126Z,48
2024-08-14T09:04:13.441573359Z,47
2024-08-14T09:04:15.591399386Z,48
2024-08-14T09:04:19.593602865Z,47
2024-08-14T09:04:21.551867605Z,48
2024-08-14T09:04:25.921741736Z,47
2024-08-14T09:04:29.832075429Z,48
2024-08-14T09:04:31.871770493Z,47
2024-08-14T09:05:05.042067183Z,48
2024-08-14T09:05:06.881507889Z,47
2024-08-14T09:05:17.039744753Z,48
2024-08-14T09:05:39.871657669Z,47
2024-08-14T09:05:41.831842384Z,48
2024-08-14T09:10:27.555813593Z,49
2024-08-14T09:10:48.03159815Z,48
2024-08-14T09:10:56.431523945Z,49
2024-08-14T09:10:58.271518259Z,48
2024-08-14T09:11:00.51165154Z,49
2024-08-14T09:11:02.471581413Z,48
2024-08-14T09:11:04.417649729Z,49
2024-08-14T09:11:06.641720978Z,48
2024-08-14T09:11:08.511769871Z,49
2024-08-14T09:11:12.711926132Z,48
2024-08-14T09:11:14.951532293Z,49
2024-08-14T09:20:21.511666629Z,50
2024-08-14T09:20:23.442327235Z,49
2024-08-14T09:20:27.441748616Z,50
2024-08-14T09:20:35.95585261Z,49
2024-08-14T09:20:41.992479835Z,50
2024-08-14T09:20:52.239744873Z,49
2024-08-14T09:20:54.481894158Z,50
2024-08-14T09:21:02.472436041Z,49
2024-08-14T09:21:04.722907186Z,50
2024-08-14T09:33:43.123197333Z,51
2024-08-14T09:33:44.9626487Z,50
2024-08-14T09:33:46.923161409Z,51
2024-08-14T09:35:56.562569383Z,50
2024-08-14T09:36:10.712591598Z,51
2024-08-14T09:52:39.800212356Z,52
2024-08-14T09:52:41.321817664Z,51
2024-08-14T09:52:43.791731352Z,52
2024-08-14T09:52:58.112229037Z,51
2024-08-14T09:53:26.91230231Z,52
2024-08-14T10:01:46.31981389Z,53
2024-08-14T10:01:48.551663193Z,52
2024-08-14T10:02:04.351571622Z,53
2024-08-14T10:02:04.354833304Z,52
2024-08-14T10:03:17.576807969Z,53
2024-08-14T10:03:17.579678701Z,52
2024-08-14T10:03:25.005483526Z,53
2024-08-14T10:03:31.320830936Z,52
2024-08-14T10:03:31.322578776Z,53
2024-08-14T10:03:31.324511043Z,52
2024-08-14T10:03:43.552428199Z,53
2024-08-14T10:03:43.553847115Z,52
2024-08-14T10:03:45.712381989Z,53
2024-08-14T10:03:54.512903898Z,52
2024-08-14T10:03:54.514148396Z,53
2024-08-14T10:04:00.052587138Z,52
2024-08-14T10:04:04.632693657Z,53
2024-08-14T10:04:08.562714233Z,52
2024-08-14T10:04:10.281136234Z,53
2024-08-14T10:04:16.528831462Z,52
2024-08-14T10:04:34.850012546Z,53
2024-08-14T10:04:39.087738593Z,52
2024-08-14T10:04:46.131566655Z,53
2024-08-14T10:04:46.132957275Z,52
2024-08-14T10:04:46.831678518Z,53
2024-08-14T10:04:49.209962864Z,52
2024-08-14T10:06:56.974722149Z,53
2024-08-14T10:07:05.000920306Z,52
2024-08-14T10:07:09.27241994Z,53
2024-08-14T10:08:19.248951869Z,52
2024-08-14T10:08:25.249957361Z,53
2024-08-14T10:08:29.528083941Z,52
2024-08-14T10:08:35.567861607Z,53
2024-08-14T10:16:48.577300535Z,54
2024-08-14T10:16:48.579005151Z,53
2024-08-14T10:16:54.496836451Z,54
2024-08-14T10:16:54.498978612Z,53
2024-08-14T10:16:58.99668297Z,54
2024-08-14T10:17:01.057230506Z,53
2024-08-14T10:17:23.780884248Z,54
2024-08-14T10:17:26.04517458Z,53
2024-08-14T10:17:31.776711147Z,54
2024-08-14T10:17:36.064751923Z,53
2024-08-14T10:17:42.345284614Z,54
2024-08-14T10:17:44.577571333Z,53
2024-08-14T10:18:43.944714257Z,54
2024-08-14T10:18:49.517226478Z,53
2024-08-14T10:18:49.518707659Z,54
2024-08-14T10:19:37.00511993Z,53
2024-08-14T10:19:42.445339251Z,54
2024-08-14T10:19:42.446903953Z,53
2024-08-14T10:19:51.641958836Z,54
2024-08-14T10:19:57.997515714Z,53
2024-08-14T10:19:59.864887944Z,54
2024-08-14T10:20:06.076880446Z,53
2024-08-14T10:20:12.017522123Z,54
2024-08-14T10:20:40.996967965Z,53
2024-08-14T10:20:43.157304509Z,54
2024-08-14T10:40:08.678667182Z,55
2024-08-14T10:40:08.680378854Z,54
2024-08-14T10:40:08.681867627Z,55
2024-08-14T10:41:04.297393325Z,54
2024-08-14T10:41:52.817057431Z,55
2024-08-14T10:41:52.818574195Z,54
2024-08-14T10:41:57.217267587Z,55
2024-08-14T10:42:01.316991558Z,54
2024-08-14T10:42:03.67712453Z,55
2024-08-14T10:42:50.165034542Z,54
2024-08-14T10:42:50.16633268Z,55
2024-08-14T10:42:52.817005561Z,54
2024-08-14T10:42:57.647518019Z,55
2024-08-14T10:42:57.650015859Z,54
2024-08-14T10:44:19.25656162Z,55
2024-08-14T10:44:58.578015628Z,54
2024-08-14T10:45:20.577231485Z,55
2024-08-14T10:49:41.814737078Z,54
2024-08-14T10:51:22.146428547Z,53
